block_id,Ward_Code,ward,area_m2,area_ha,target_m2,deviation_pct,status,building_count
W05-B320,W05,Ward 5,22782.347640647517,2.278234764064752,10000,127.82347640647518,above_preferred,1
W05-B321,W05,Ward 5,22782.34764064047,2.278234764064047,10000,127.8234764064047,above_preferred,0
W05-B322,W05,Ward 5,22516.990054836486,2.2516990054836485,10000,125.16990054836485,above_preferred,0
W05-B323,W05,Ward 5,22378.84960113314,2.237884960113314,10000,123.78849601133139,above_preferred,0
W05-B324,W05,Ward 5,22336.04125792368,2.233604125792368,10000,123.36041257923678,above_preferred,5
W05-B325,W05,Ward 5,22177.747353676732,2.2177747353676733,10000,121.77747353676733,above_preferred,32
W05-B326,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,0
W05-B327,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,2
W05-B328,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,0
W05-B329,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,0
W05-B330,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,0
W05-B331,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,0
W05-B332,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,0
W05-B333,W05,Ward 5,22118.138105309867,2.2118138105309866,10000,121.18138105309866,above_preferred,0
W05-B334,W05,Ward 5,21896.95672426757,2.189695672426757,10000,118.9695672426757,above_preferred,0
W05-B335,W05,Ward 5,21896.95672426757,2.189695672426757,10000,118.9695672426757,above_preferred,0
W05-B336,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B337,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B338,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B339,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B340,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B341,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B342,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B343,W05,Ward 5,21818.32892585572,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B344,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B345,W05,Ward 5,21818.32892585572,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B346,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B347,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B348,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B349,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B350,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B351,W05,Ward 5,21818.328925855723,2.181832892585572,10000,118.18328925855721,above_preferred,0
W05-B352,W05,Ward 5,21685.01833233878,2.168501833233878,10000,116.8501833233878,above_preferred,0
W05-B353,W05,Ward 5,21600.145636601374,2.1600145636601376,10000,116.00145636601376,above_preferred,0
W05-B354,W05,Ward 5,21600.145636594963,2.1600145636594963,10000,116.00145636594962,above_preferred,0
W05-B355,W05,Ward 5,21600.14563657853,2.160014563657853,10000,116.00145636578532,above_preferred,0
W05-B356,W05,Ward 5,21600.145636572124,2.1600145636572123,10000,116.00145636572124,above_preferred,0
W05-B357,W05,Ward 5,21478.328209491174,2.1478328209491173,10000,114.78328209491173,above_preferred,5
W05-B358,W05,Ward 5,21447.266889355007,2.1447266889355006,10000,114.47266889355005,above_preferred,0
W05-B359,W05,Ward 5,21447.266889355007,2.1447266889355006,10000,114.47266889355005,above_preferred,0
W05-B360,W05,Ward 5,21447.266889347826,2.1447266889347825,10000,114.47266889347824,above_preferred,0
W05-B361,W05,Ward 5,21447.266889347826,2.1447266889347825,10000,114.47266889347824,above_preferred,0
W05-B362,W05,Ward 5,21384.144180222218,2.1384144180222218,10000,113.84144180222218,above_preferred,0
W05-B363,W05,Ward 5,21149.596047603347,2.1149596047603345,10000,111.49596047603345,above_preferred,0
W05-B364,W05,Ward 5,21149.596047603347,2.1149596047603345,10000,111.49596047603345,above_preferred,0
W05-B365,W05,Ward 5,21149.596047595445,2.1149596047595445,10000,111.49596047595445,above_preferred,1
W05-B366,W05,Ward 5,21149.596047595445,2.1149596047595445,10000,111.49596047595445,above_preferred,0
W05-B367,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,0
W05-B368,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,0
W05-B369,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,2
W05-B370,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,0
W05-B371,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,0
W05-B372,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,0
W05-B373,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,1
W05-B374,W05,Ward 5,21060.28021257579,2.106028021257579,10000,110.6028021257579,above_preferred,0
W05-B375,W05,Ward 5,20987.49434449286,2.098749434449286,10000,109.8749434449286,above_preferred,9
W05-B376,W05,Ward 5,20825.89771260982,2.082589771260982,10000,108.25897712609822,above_preferred,0
W05-B377,W05,Ward 5,20643.052200340415,2.0643052200340413,10000,106.43052200340412,above_preferred,0
W05-B378,W05,Ward 5,20395.200177863346,2.0395200177863346,10000,103.95200177863346,above_preferred,0
W05-B379,W05,Ward 5,20295.024371814983,2.0295024371814985,10000,102.95024371814985,above_preferred,15
W05-B380,W05,Ward 5,20067.69227005877,2.006769227005877,10000,100.6769227005877,above_preferred,9
W05-B381,W05,Ward 5,20058.12594661182,2.0058125946611822,10000,100.58125946611823,above_preferred,0
W05-B382,W05,Ward 5,19730.271026409828,1.9730271026409827,10000,97.30271026409827,above_preferred,0
W05-B383,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B384,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B385,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B386,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B387,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B388,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B389,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B390,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B391,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B392,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B393,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B394,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B395,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B396,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B397,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B398,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B399,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B400,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B401,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B402,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B403,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B404,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B405,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B406,W05,Ward 5,19421.116664475416,1.9421116664475415,10000,94.21116664475416,above_preferred,0
W05-B407,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,0
W05-B408,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,0
W05-B409,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,2
W05-B410,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,0
W05-B411,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,0
W05-B412,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,0
W05-B413,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,0
W05-B414,W05,Ward 5,19421.11666446566,1.9421116664465659,10000,94.21116664465659,above_preferred,0
W05-B415,W05,Ward 5,19300.896154820748,1.9300896154820748,10000,93.00896154820748,above_preferred,0
W05-B416,W05,Ward 5,19237.544437545417,1.9237544437545417,10000,92.37544437545418,above_preferred,1
W05-B417,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B418,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B419,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B420,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B421,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B422,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B423,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B424,W05,Ward 5,19226.90549782303,1.922690549782303,10000,92.2690549782303,above_preferred,0
W05-B425,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B426,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B427,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B428,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B429,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B430,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B431,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B432,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B433,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,2
W05-B434,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,2
W05-B435,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B436,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B437,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,10
W05-B438,W05,Ward 5,19145.70928414986,1.9145709284149859,10000,91.45709284149859,above_preferred,0
W05-B439,W05,Ward 5,19145.70928413502,1.914570928413502,10000,91.4570928413502,above_preferred,0
W05-B440,W05,Ward 5,19145.70928413502,1.914570928413502,10000,91.4570928413502,above_preferred,0
W05-B441,W05,Ward 5,19114.995610240978,1.9114995610240977,10000,91.14995610240977,above_preferred,0
W05-B442,W05,Ward 5,18854.55143369804,1.8854551433698041,10000,88.54551433698042,above_preferred,0
W05-B443,W05,Ward 5,18835.735480256004,1.8835735480256004,10000,88.35735480256004,above_preferred,0
W05-B444,W05,Ward 5,18731.0034632292,1.87310034632292,10000,87.31003463229202,above_preferred,1
W05-B445,W05,Ward 5,18459.619424605993,1.8459619424605993,10000,84.59619424605992,above_preferred,0
W05-B446,W05,Ward 5,18277.39426718513,1.827739426718513,10000,82.7739426718513,above_preferred,0
W05-B447,W05,Ward 5,17985.568707723738,1.7985568707723738,10000,79.85568707723738,above_preferred,0
W05-B448,W05,Ward 5,17938.5696256222,1.79385696256222,10000,79.385696256222,above_preferred,0
W05-B449,W05,Ward 5,16999.569847002043,1.6999569847002043,10000,69.99569847002043,above_preferred,7
W05-B450,W05,Ward 5,16537.525897875785,1.6537525897875784,10000,65.37525897875784,above_preferred,0
W05-B451,W05,Ward 5,16460.356782372524,1.6460356782372525,10000,64.60356782372526,above_preferred,0
W05-B452,W05,Ward 5,16228.904280574163,1.6228904280574163,10000,62.28904280574164,above_preferred,0
W05-B453,W05,Ward 5,16127.765213774906,1.6127765213774907,10000,61.27765213774907,above_preferred,0
W05-B454,W05,Ward 5,14697.975107959255,1.4697975107959256,10000,46.97975107959256,above_preferred,31
W05-B455,W05,Ward 5,14672.963026158555,1.4672963026158554,10000,46.72963026158554,above_preferred,0
W05-B456,W05,Ward 5,14462.577265451066,1.4462577265451066,10000,44.62577265451066,above_preferred,0
W05-B457,W05,Ward 5,13762.287241691643,1.3762287241691644,10000,37.622872416916444,above_preferred,0
W05-B458,W05,Ward 5,13589.560306091349,1.3589560306091348,10000,35.89560306091349,above_preferred,0
W05-B459,W05,Ward 5,13327.849108113887,1.3327849108113887,10000,33.278491081138874,above_preferred,0
W05-B460,W05,Ward 5,12676.671199189876,1.2676671199189875,10000,26.766711991898752,above_preferred,0
W05-B461,W05,Ward 5,12109.945962279238,1.2109945962279238,10000,21.09945962279238,above_preferred,2
W05-B462,W05,Ward 5,11393.560354122494,1.1393560354122494,10000,13.935603541224939,within_preferred,0
W05-B463,W05,Ward 5,10465.046537359805,1.0465046537359806,10000,4.650465373598056,within_preferred,0
W05-B464,W05,Ward 5,7652.152308725213,0.7652152308725213,10000,-23.47847691274787,below_preferred,0
W07-B001,W07,Ward 7,40081.791689659425,4.008179168965943,10000,300.8179168965943,above_preferred,0
W07-B002,W07,Ward 7,39345.86029756205,3.9345860297562054,10000,293.4586029756205,above_preferred,0
W07-B003,W07,Ward 7,39285.013664276375,3.9285013664276374,10000,292.85013664276374,above_preferred,2
W07-B004,W07,Ward 7,39285.013664276375,3.9285013664276374,10000,292.85013664276374,above_preferred,12
W07-B005,W07,Ward 7,39285.01366427352,3.9285013664273523,10000,292.8501366427352,above_preferred,0
W07-B006,W07,Ward 7,39285.01366427352,3.9285013664273523,10000,292.8501366427352,above_preferred,0
W07-B007,W07,Ward 7,39285.01366426729,3.9285013664267288,10000,292.85013664267285,above_preferred,2
W07-B008,W07,Ward 7,39285.013664267295,3.9285013664267296,10000,292.85013664267296,above_preferred,0
W07-B009,W07,Ward 7,39285.013664241305,3.9285013664241304,10000,292.850136642413,above_preferred,1
W07-B010,W07,Ward 7,39225.514053433406,3.9225514053433406,10000,292.25514053433403,above_preferred,32
W07-B011,W07,Ward 7,38714.03835030582,3.871403835030582,10000,287.1403835030582,above_preferred,0
W07-B012,W07,Ward 7,38497.18750985707,3.8497187509857067,10000,284.97187509857065,above_preferred,44
W07-B013,W07,Ward 7,38244.02036921886,3.824402036921886,10000,282.4402036921886,above_preferred,0
W07-B014,W07,Ward 7,38101.03970279075,3.810103970279075,10000,281.0103970279075,above_preferred,11
W07-B015,W07,Ward 7,37769.58147786641,3.776958147786641,10000,277.6958147786641,above_preferred,12
W07-B016,W07,Ward 7,37391.44968496363,3.7391449684963627,10000,273.9144968496363,above_preferred,48
W07-B017,W07,Ward 7,36714.591934334836,3.6714591934334835,10000,267.14591934334834,above_preferred,61
W07-B018,W07,Ward 7,36346.14740366304,3.634614740366304,10000,263.46147403663036,above_preferred,0
W07-B019,W07,Ward 7,36042.01219583381,3.6042012195833815,10000,260.42012195833814,above_preferred,0
W07-B020,W07,Ward 7,35520.33313523302,3.552033313523302,10000,255.20333135233022,above_preferred,1
W07-B021,W07,Ward 7,35300.35715584619,3.5300357155846194,10000,253.00357155846194,above_preferred,3
W07-B022,W07,Ward 7,35073.58062147912,3.507358062147912,10000,250.7358062147912,above_preferred,0
W07-B023,W07,Ward 7,34997.443190785205,3.4997443190785207,10000,249.97443190785208,above_preferred,10
W07-B024,W07,Ward 7,34997.443190785205,3.4997443190785207,10000,249.97443190785208,above_preferred,6
W07-B025,W07,Ward 7,34997.443190774095,3.4997443190774096,10000,249.97443190774095,above_preferred,25
W07-B026,W07,Ward 7,34997.4431907741,3.49974431907741,10000,249.974431907741,above_preferred,31
W07-B027,W07,Ward 7,34918.61013881384,3.491861013881384,10000,249.1861013881384,above_preferred,30
W07-B028,W07,Ward 7,34778.4162961529,3.47784162961529,10000,247.78416296152898,above_preferred,0
W07-B029,W07,Ward 7,34630.928819782326,3.4630928819782327,10000,246.30928819782326,above_preferred,0
W07-B030,W07,Ward 7,33911.27016083469,3.3911270160834692,10000,239.11270160834692,above_preferred,0
W07-B031,W07,Ward 7,33670.332286339275,3.3670332286339275,10000,236.70332286339274,above_preferred,27
W07-B032,W07,Ward 7,33506.49415428567,3.350649415428567,10000,235.06494154285667,above_preferred,38
W07-B033,W07,Ward 7,33157.51671339766,3.3157516713397657,10000,231.57516713397658,above_preferred,12
W07-B034,W07,Ward 7,32924.27092425616,3.292427092425616,10000,229.2427092425616,above_preferred,28
W07-B035,W07,Ward 7,32924.27092425616,3.292427092425616,10000,229.2427092425616,above_preferred,40
W07-B036,W07,Ward 7,32924.27092424519,3.292427092424519,10000,229.24270924245192,above_preferred,24
W07-B037,W07,Ward 7,32442.43149856026,3.2442431498560262,10000,224.42431498560262,above_preferred,33
W07-B038,W07,Ward 7,32345.39710812823,3.234539710812823,10000,223.4539710812823,above_preferred,52
W07-B039,W07,Ward 7,32160.807873353453,3.216080787335345,10000,221.6080787335345,above_preferred,42
W07-B040,W07,Ward 7,32142.283907140543,3.2142283907140543,10000,221.42283907140543,above_preferred,0
W07-B041,W07,Ward 7,32142.28390713311,3.214228390713311,10000,221.42283907133108,above_preferred,0
W07-B042,W07,Ward 7,32142.283907111254,3.2142283907111255,10000,221.42283907111255,above_preferred,13
W07-B043,W07,Ward 7,32142.283907103818,3.2142283907103817,10000,221.42283907103817,above_preferred,7
W07-B044,W07,Ward 7,31744.191035284493,3.1744191035284492,10000,217.44191035284493,above_preferred,34
W07-B045,W07,Ward 7,31744.191035284493,3.1744191035284492,10000,217.44191035284493,above_preferred,12
W07-B046,W07,Ward 7,31744.191035284493,3.1744191035284492,10000,217.44191035284493,above_preferred,27
W07-B047,W07,Ward 7,31744.191035284493,3.1744191035284492,10000,217.44191035284493,above_preferred,34
W07-B048,W07,Ward 7,31621.097277538174,3.1621097277538173,10000,216.21097277538172,above_preferred,0
W07-B049,W07,Ward 7,31621.097277538178,3.1621097277538177,10000,216.21097277538178,above_preferred,0
W07-B050,W07,Ward 7,31621.09727752814,3.162109727752814,10000,216.21097277528142,above_preferred,0
W07-B051,W07,Ward 7,31621.09727752814,3.162109727752814,10000,216.21097277528142,above_preferred,0
W07-B052,W07,Ward 7,31304.886304773816,3.1304886304773816,10000,213.04886304773817,above_preferred,1
W07-B053,W07,Ward 7,31243.19906211929,3.124319906211929,10000,212.43199062119288,above_preferred,52
W07-B054,W07,Ward 7,31057.19367627432,3.105719367627432,10000,210.5719367627432,above_preferred,49
W07-B055,W07,Ward 7,31014.16464808667,3.101416464808667,10000,210.1416464808667,above_preferred,3
W07-B056,W07,Ward 7,30875.34625520348,3.087534625520348,10000,208.75346255203482,above_preferred,8
W07-B057,W07,Ward 7,30760.487318848933,3.0760487318848933,10000,207.60487318848934,above_preferred,0
W07-B058,W07,Ward 7,30685.397300332363,3.0685397300332364,10000,206.85397300332363,above_preferred,15
W07-B059,W07,Ward 7,30550.14131001915,3.055014131001915,10000,205.50141310019148,above_preferred,1
W07-B060,W07,Ward 7,30292.288767774568,3.0292288767774567,10000,202.92288767774568,above_preferred,14
W07-B061,W07,Ward 7,30109.886438714002,3.0109886438714004,10000,201.09886438714005,above_preferred,44
W07-B062,W07,Ward 7,29989.65197991466,2.998965197991466,10000,199.8965197991466,above_preferred,18
W07-B063,W07,Ward 7,29892.86555817494,2.989286555817494,10000,198.9286555817494,above_preferred,0
W07-B064,W07,Ward 7,29382.319181226827,2.938231918122683,10000,193.82319181226828,above_preferred,39
W07-B065,W07,Ward 7,29317.146915068628,2.931714691506863,10000,193.17146915068628,above_preferred,20
W07-B066,W07,Ward 7,28708.202885497005,2.8708202885497003,10000,187.08202885497002,above_preferred,7
W07-B067,W07,Ward 7,28634.271701553473,2.8634271701553473,10000,186.34271701553473,above_preferred,0
W07-B068,W07,Ward 7,28634.271701544385,2.8634271701544387,10000,186.34271701544387,above_preferred,16
W07-B069,W07,Ward 7,28634.271701532125,2.8634271701532126,10000,186.34271701532126,above_preferred,0
W07-B070,W07,Ward 7,28634.271701523037,2.8634271701523035,10000,186.34271701523036,above_preferred,3
W07-B071,W07,Ward 7,28334.396307083032,2.833439630708303,10000,183.3439630708303,above_preferred,0
W07-B072,W07,Ward 7,27964.07938076661,2.7964079380766607,10000,179.64079380766606,above_preferred,0
W07-B073,W07,Ward 7,27964.07938076661,2.7964079380766607,10000,179.64079380766606,above_preferred,0
W07-B074,W07,Ward 7,27761.026042510908,2.776102604251091,10000,177.6102604251091,above_preferred,7
W07-B075,W07,Ward 7,27263.319981740482,2.7263319981740484,10000,172.63319981740483,above_preferred,5
W07-B076,W07,Ward 7,27263.319981722187,2.7263319981722187,10000,172.63319981722188,above_preferred,13
W07-B077,W07,Ward 7,27085.533608794398,2.70855336087944,10000,170.85533608794398,above_preferred,24
W07-B078,W07,Ward 7,26938.039847124222,2.693803984712422,10000,169.38039847124222,above_preferred,42
W07-B079,W07,Ward 7,26938.039847115244,2.6938039847115243,10000,169.38039847115243,above_preferred,9
W07-B080,W07,Ward 7,26858.18243935966,2.6858182439359664,10000,168.58182439359663,above_preferred,3
W07-B081,W07,Ward 7,26651.951740965756,2.6651951740965756,10000,166.51951740965757,above_preferred,5
W07-B082,W07,Ward 7,26651.95174095112,2.6651951740951123,10000,166.51951740951122,above_preferred,7
W07-B083,W07,Ward 7,26619.267366771786,2.6619267366771786,10000,166.19267366771786,above_preferred,0
W07-B084,W07,Ward 7,26543.807589733347,2.6543807589733346,10000,165.43807589733345,above_preferred,36
W07-B085,W07,Ward 7,26464.415815720942,2.6464415815720943,10000,164.64415815720943,above_preferred,33
W07-B086,W07,Ward 7,26279.685406105764,2.6279685406105764,10000,162.79685406105764,above_preferred,28
W07-B087,W07,Ward 7,25972.519937962217,2.5972519937962217,10000,159.72519937962218,above_preferred,34
W07-B088,W07,Ward 7,25972.519937962217,2.5972519937962217,10000,159.72519937962218,above_preferred,12
W07-B089,W07,Ward 7,25972.519937962217,2.5972519937962217,10000,159.72519937962218,above_preferred,32
W07-B090,W07,Ward 7,25972.519937962217,2.5972519937962217,10000,159.72519937962218,above_preferred,30
W07-B091,W07,Ward 7,25871.806863457794,2.5871806863457794,10000,158.71806863457795,above_preferred,1
W07-B092,W07,Ward 7,25871.806863449583,2.5871806863449582,10000,158.71806863449584,above_preferred,0
W07-B093,W07,Ward 7,25871.806863436443,2.587180686343644,10000,158.7180686343644,above_preferred,1
W07-B094,W07,Ward 7,25871.80686342823,2.587180686342823,10000,158.7180686342823,above_preferred,0
W07-B095,W07,Ward 7,25613.088794799995,2.5613088794799994,10000,156.13088794799995,above_preferred,2
W07-B096,W07,Ward 7,25448.369510723463,2.5448369510723463,10000,154.48369510723464,above_preferred,21
W07-B097,W07,Ward 7,25428.72872212468,2.542872872212468,10000,154.2872872212468,above_preferred,0
W07-B098,W07,Ward 7,25378.954153966228,2.5378954153966227,10000,153.78954153966225,above_preferred,0
W07-B099,W07,Ward 7,25106.234154820082,2.510623415482008,10000,151.0623415482008,above_preferred,22
W07-B100,W07,Ward 7,24978.98236375243,2.497898236375243,10000,149.7898236375243,above_preferred,9
W07-B101,W07,Ward 7,24797.708020054884,2.4797708020054885,10000,147.97708020054884,above_preferred,7
W07-B102,W07,Ward 7,24541.06833930181,2.4541068339301813,10000,145.41068339301813,above_preferred,12
W07-B103,W07,Ward 7,24536.987983568204,2.4536987983568204,10000,145.36987983568204,above_preferred,11
W07-B104,W07,Ward 7,24414.093842556627,2.4414093842556626,10000,144.14093842556625,above_preferred,37
W07-B105,W07,Ward 7,24199.81034833637,2.419981034833637,10000,141.99810348336368,above_preferred,5
W07-B106,W07,Ward 7,24092.365247934104,2.4092365247934104,10000,140.92365247934106,above_preferred,15
W07-B107,W07,Ward 7,24013.02193618634,2.401302193618634,10000,140.1302193618634,above_preferred,4
W07-B108,W07,Ward 7,23600.352257027924,2.3600352257027923,10000,136.00352257027924,above_preferred,0
W07-B109,W07,Ward 7,23566.596656656253,2.3566596656656253,10000,135.66596656656253,above_preferred,0
W07-B110,W07,Ward 7,23253.51728807559,2.3253517288075587,10000,132.53517288075588,above_preferred,26
W07-B111,W07,Ward 7,23026.002950578368,2.302600295057837,10000,130.26002950578368,above_preferred,37
W07-B112,W07,Ward 7,22879.70131152993,2.287970131152993,10000,128.7970131152993,above_preferred,0
W07-B113,W07,Ward 7,22879.70131152993,2.287970131152993,10000,128.7970131152993,above_preferred,0
W07-B114,W07,Ward 7,22808.864247914815,2.2808864247914813,10000,128.08864247914812,above_preferred,47
W07-B115,W07,Ward 7,22682.972814971494,2.2682972814971496,10000,126.82972814971495,above_preferred,0
W07-B116,W07,Ward 7,22496.357673964798,2.2496357673964797,10000,124.96357673964798,above_preferred,30
W07-B117,W07,Ward 7,22306.35271233771,2.230635271233771,10000,123.0635271233771,above_preferred,18
W07-B118,W07,Ward 7,22306.352712322743,2.2306352712322743,10000,123.06352712322743,above_preferred,14
W07-B119,W07,Ward 7,22127.89768078437,2.2127897680784367,10000,121.27897680784368,above_preferred,0
W07-B120,W07,Ward 7,21806.142333516316,2.1806142333516316,10000,118.06142333516317,above_preferred,34
W07-B121,W07,Ward 7,21806.142333504344,2.1806142333504344,10000,118.06142333504343,above_preferred,18
W07-B122,W07,Ward 7,21582.068528415417,2.1582068528415417,10000,115.82068528415417,above_preferred,25
W07-B123,W07,Ward 7,21182.683427411204,2.1182683427411204,10000,111.82683427411204,above_preferred,18
W07-B124,W07,Ward 7,21138.678390926398,2.1138678390926398,10000,111.38678390926398,above_preferred,0
W07-B125,W07,Ward 7,20821.393236032072,2.082139323603207,10000,108.21393236032071,above_preferred,24
W07-B126,W07,Ward 7,20274.496219306166,2.0274496219306166,10000,102.74496219306167,above_preferred,18
W07-B127,W07,Ward 7,19721.896960142174,1.9721896960142173,10000,97.21896960142173,above_preferred,17
W07-B128,W07,Ward 7,19711.93520285874,1.971193520285874,10000,97.11935202858739,above_preferred,5
W07-B129,W07,Ward 7,19647.702879903984,1.9647702879903983,10000,96.47702879903983,above_preferred,0
W07-B130,W07,Ward 7,19589.9208152848,1.95899208152848,10000,95.899208152848,above_preferred,5
